Date,Description,Deposits,Withdrawls,Balance
28-Nov-2020,Cheque,"149,148.00",00.00,"221,659.93"
28-Nov-2020,Bill,"138,270.50",00.00,"359,930.43"
28-Nov-2020,ATM,00.00,"44,991.30","314,939.13"
28-Nov-2020,Transfer,00.00,"44,991.30","269,947.83"
28-Nov-2020,RTGS,490.39,00.00,"270,438.22"
28-Nov-2020,Bill,"40,316.00",00.00,"310,754.22"
28-Nov-2020,NEFT,54.30,00.00,"310,808.52"
28-Nov-2020,Transfer,"190,518.00",00.00,"501,326.52"
28-Nov-2020,Reversal,395.10,00.00,"501,721.62"
28-Nov-2020,Reversal,00.00,"83,620.27","418,101.35"
28-Nov-2020,ATM,00.00,"209,050.68","209,050.68"
28-Nov-2020,Cheque,"187,788.00",00.00,"396,838.68"
28-Nov-2020,Tax,00.00,"79,367.74","317,470.94"
28-Nov-2020,IMPS,"1,846,933.00",00.00,"2,164,403.94"
28-Nov-2020,Tax,367.00,00.00,"2,164,770.94"
28-Nov-2020,Tax,00.00,"360,795.16","1,803,975.78"
28-Nov-2020,RTGS,"1,942,062.20",00.00,"3,746,037.98"
28-Nov-2020,Transfer,"114,272.00",00.00,"3,860,309.98"
28-Nov-2020,Purchase,469.00,00.00,"3,860,778.98"
28-Nov-2020,Miscellaneous,02.20,00.00,"3,860,781.18"
28-Nov-2020,Commission,00.00,"482,597.65","3,378,183.53"
28-Nov-2020,Interest,00.00,"422,272.94","2,955,910.59"
28-Nov-2020,IMPS,00.00,"295,591.06","2,660,319.53"
28-Nov-2020,Tax,00.00,"266,031.95","2,394,287.58"
28-Nov-2020,IMPS,00.00,"478,857.52","1,915,430.06"
28-Nov-2020,RTGS,00.00,"957,715.03","957,715.03"
28-Nov-2020,RTGS,00.00,"319,238.34","638,476.69"
28-Nov-2020,Cash,"1,865.00",00.00,"640,341.69"
28-Nov-2020,Reversal,"1,807,799.25",00.00,"2,448,140.94"
28-Nov-2020,Miscellaneous,17.43,00.00,"2,448,158.37"
28-Nov-2020,Debit Card,"684,292.75",00.00,"3,132,451.12"
28-Nov-2020,IMPS,"146,790.31",00.00,"3,279,241.43"
28-Nov-2020,NEFT,"9,446.00",00.00,"3,288,687.43"
28-Nov-2020,Transfer,00.00,"365,409.71","2,923,277.72"
28-Nov-2020,Purchase,368.00,00.00,"2,923,645.72"
28-Nov-2020,RTGS,00.80,00.00,"2,923,646.52"
28-Nov-2020,NEFT,00.00,"1,461,823.26","1,461,823.26"
28-Nov-2020,NEFT,"572,855.00",00.00,"2,034,678.26"
28-Nov-2020,IMPS,00.00,"203,467.83","1,831,210.43"
28-Nov-2020,IMPS,00.00,"261,601.49","1,569,608.94"
28-Nov-2020,Cheque,00.00,"392,402.24","1,177,206.70"
28-Nov-2020,Purchase,00.00,"168,172.39","1,009,034.31"
28-Nov-2020,RTGS,07.00,00.00,"1,009,041.31"
28-Nov-2020,RTGS,07.00,00.00,"1,009,048.31"
28-Nov-2020,Bill,00.00,"1,009,048.31",00.00
28-Nov-2020,IMPS,"25,705.70",00.00,"25,705.70"
28-Nov-2020,NEFT,00.00,"12,852.85","12,852.85"
28-Nov-2020,Tax,30.40,00.00,"12,883.25"
28-Nov-2020,Cheque,00.00,"1,610.41","11,272.84"
28-Nov-2020,IMPS,"5,404.88",00.00,"16,677.72"
28-Nov-2020,NEFT,403.60,00.00,"17,081.32"
28-Nov-2020,Reversal,00.00,"1,708.13","15,373.19"
28-Nov-2020,Bill,00.00,"5,124.40","10,248.79"
28-Nov-2020,Transfer,00.00,"10,248.79",00.00
28-Nov-2020,Purchase,04.30,00.00,04.30
28-Nov-2020,Cash,06.00,00.00,10.30
28-Nov-2020,Bill,"3,645.60",00.00,"3,655.90"
28-Nov-2020,Reversal,00.00,913.98,"2,741.92"
28-Nov-2020,ATM,00.00,456.99,"2,284.93"
28-Nov-2020,Purchase,"1,459.30",00.00,"3,744.23"
28-Nov-2020,IMPS,00.00,374.42,"3,369.81"
28-Nov-2020,Cash,00.00,421.23,"2,948.58"
28-Nov-2020,Cheque,"3,568.00",00.00,"6,516.58"
28-Nov-2020,Transfer,00.00,"3,258.29","3,258.29"
28-Nov-2020,Cash,"1,651.00",00.00,"4,909.29"
28-Nov-2020,Miscellaneous,"1,785.30",00.00,"6,694.59"
28-Nov-2020,Commission,00.00,836.82,"5,857.77"
28-Nov-2020,Purchase,00.00,836.82,"5,020.95"
28-Nov-2020,ATM,"9,093.83",00.00,"14,114.78"
28-Nov-2020,Commission,00.00,"2,352.46","11,762.32"
28-Nov-2020,Miscellaneous,15.80,00.00,"11,778.12"
28-Nov-2020,ATM,00.00,"1,177.81","10,600.31"
28-Nov-2020,RTGS,"5,742.00",00.00,"16,342.31"
28-Nov-2020,Cash,00.00,"2,042.79","14,299.52"
28-Nov-2020,Reversal,00.00,"1,429.95","12,869.57"
28-Nov-2020,Cheque,00.00,"2,144.93","10,724.64"
28-Nov-2020,Commission,"25,472.00",00.00,"36,196.64"
28-Nov-2020,Miscellaneous,00.00,"6,032.77","30,163.87"
29-Nov-2020,Bill,00.00,"3,016.39","27,147.48"
29-Nov-2020,Commission,00.00,"4,524.58","22,622.90"
29-Nov-2020,Transfer,00.00,"5,655.73","16,967.18"
29-Nov-2020,Bill,07.80,00.00,"16,974.98"
29-Nov-2020,IMPS,00.00,"8,487.49","8,487.49"
29-Nov-2020,Interest,00.00,"8,487.49",00.00
29-Nov-2020,Reversal,"6,885.00",00.00,"6,885.00"
29-Nov-2020,Purchase,00.00,"6,885.00",00.00
29-Nov-2020,Tax,"2,794.00",00.00,"2,794.00"
29-Nov-2020,Transfer,00.00,698.50,"2,095.50"
29-Nov-2020,Cash,"76,984.50",00.00,"79,080.00"
29-Nov-2020,Miscellaneous,194.26,00.00,"79,274.26"
29-Nov-2020,RTGS,"16,241.00",00.00,"95,515.26"
29-Nov-2020,Cash,00.00,"19,103.05","76,412.21"
29-Nov-2020,RTGS,"2,406.45",00.00,"78,818.66"
29-Nov-2020,Commission,00.00,"15,763.73","63,054.93"
29-Nov-2020,Transfer,"292,149.00",00.00,"355,203.93"
29-Nov-2020,NEFT,"1,323.90",00.00,"356,527.83"
29-Nov-2020,IMPS,"1,391,274.00",00.00,"1,747,801.83"
29-Nov-2020,ATM,523.70,00.00,"1,748,325.53"
29-Nov-2020,Commission,04.29,00.00,"1,748,329.82"
29-Nov-2020,Miscellaneous,00.00,"1,748,329.82",00.00
29-Nov-2020,Transfer,701.50,00.00,701.50
29-Nov-2020,Cheque,06.00,00.00,707.50
29-Nov-2020,Commission,00.00,141.50,566.00
29-Nov-2020,ATM,"2,363.40",00.00,"2,929.40"
29-Nov-2020,Reversal,00.00,732.35,"2,197.05"
29-Nov-2020,IMPS,"166,430.25",00.00,"168,627.30"
29-Nov-2020,Debit Card,00.00,"16,862.73","151,764.57"
29-Nov-2020,Interest,00.00,"18,970.57","132,794.00"
29-Nov-2020,Cheque,03.78,00.00,"132,797.78"
29-Nov-2020,Reversal,"1,911,325.00",00.00,"2,044,122.78"
29-Nov-2020,Cash,00.00,"204,412.28","1,839,710.50"
29-Nov-2020,Commission,00.00,"367,942.10","1,471,768.40"
29-Nov-2020,Cheque,00.00,"294,353.68","1,177,414.72"
29-Nov-2020,Bill,00.00,"392,471.57","784,943.15"
29-Nov-2020,Cash,"160,234.47",00.00,"945,177.62"
29-Nov-2020,Cash,256.14,00.00,"945,433.76"
30-Nov-2020,IMPS,00.00,"315,144.59","630,289.17"
30-Nov-2020,Debit Card,00.00,"210,096.39","420,192.78"
30-Nov-2020,RTGS,56.50,00.00,"420,249.28"
30-Nov-2020,Debit Card,286.00,00.00,"420,535.28"
30-Nov-2020,Purchase,"1,660.18",00.00,"422,195.46"
30-Nov-2020,Cash,435.50,00.00,"422,630.96"
30-Nov-2020,Miscellaneous,00.00,"52,828.87","369,802.09"
30-Nov-2020,Bill,00.00,"73,960.42","295,841.67"
30-Nov-2020,Cheque,00.00,"49,306.95","246,534.72"
30-Nov-2020,Miscellaneous,"47,585.10",00.00,"294,119.82"
30-Nov-2020,Commission,00.00,"32,679.98","261,439.84"
30-Nov-2020,Interest,00.00,"32,679.98","228,759.86"
30-Nov-2020,Commission,"26,845.00",00.00,"255,604.86"
30-Nov-2020,Purchase,00.00,"36,514.98","219,089.88"
30-Nov-2020,ATM,"241,596.00",00.00,"460,685.88"
30-Nov-2020,RTGS,"5,051.34",00.00,"465,737.22"
30-Nov-2020,Cash,00.00,"77,622.87","388,114.35"
30-Nov-2020,Tax,00.00,"55,444.91","332,669.44"
30-Nov-2020,Tax,00.00,"110,889.81","221,779.63"
30-Nov-2020,ATM,00.00,"110,889.82","110,889.82"
30-Nov-2020,Miscellaneous,00.00,"18,481.64","92,408.18"
30-Nov-2020,Transfer,00.00,"92,408.18",00.00
30-Nov-2020,Transfer,"22,755.60",00.00,"22,755.60"
30-Nov-2020,NEFT,02.50,00.00,"22,758.10"
01-Dec-2020,Cheque,54.10,00.00,"22,812.20"
01-Dec-2020,Reversal,00.00,"3,258.89","19,553.31"
01-Dec-2020,Cash,340.10,00.00,"19,893.41"
01-Dec-2020,Cash,"1,578.00",00.00,"21,471.41"
01-Dec-2020,Cheque,00.00,"2,385.71","19,085.70"
01-Dec-2020,Miscellaneous,00.00,"2,726.53","16,359.17"
01-Dec-2020,NEFT,00.00,"16,359.17",00.00
01-Dec-2020,RTGS,"236,208.00",00.00,"236,208.00"
01-Dec-2020,Commission,01.31,00.00,"236,209.31"
01-Dec-2020,RTGS,"116,197.38",00.00,"352,406.69"
01-Dec-2020,Bill,"18,832.48",00.00,"371,239.17"
01-Dec-2020,Tax,00.00,"185,619.59","185,619.58"
01-Dec-2020,Tax,499.20,00.00,"186,118.78"
01-Dec-2020,Miscellaneous,00.00,"31,019.80","155,098.98"
01-Dec-2020,Cash,00.00,"51,699.66","103,399.32"
01-Dec-2020,Transfer,10.70,00.00,"103,410.02"
01-Dec-2020,Interest,00.00,"17,235.00","86,175.02"
01-Dec-2020,Purchase,"160,988.00",00.00,"247,163.02"
01-Dec-2020,ATM,06.77,00.00,"247,169.79"
01-Dec-2020,ATM,00.00,"123,584.90","123,584.90"
01-Dec-2020,RTGS,00.00,"17,654.99","105,929.91"
01-Dec-2020,Tax,00.00,"13,241.24","92,688.67"
01-Dec-2020,Commission,"163,614.97",00.00,"256,303.64"
01-Dec-2020,Reversal,00.00,"42,717.27","213,586.37"
01-Dec-2020,Debit Card,00.00,"106,793.19","106,793.18"
01-Dec-2020,RTGS,00.00,"10,679.32","96,113.86"
01-Dec-2020,IMPS,"145,445.30",00.00,"241,559.16"
01-Dec-2020,Reversal,24.93,00.00,"241,584.09"
01-Dec-2020,Cash,00.00,"34,512.01","207,072.08"
01-Dec-2020,Debit Card,360.41,00.00,"207,432.49"
01-Dec-2020,ATM,00.00,"20,743.25","186,689.24"
01-Dec-2020,NEFT,00.00,"20,743.25","165,945.99"
01-Dec-2020,Tax,"1,352,419.25",00.00,"1,518,365.24"
01-Dec-2020,Interest,00.00,"303,673.05","1,214,692.19"
02-Dec-2020,IMPS,93.70,00.00,"1,214,785.89"
02-Dec-2020,RTGS,02.94,00.00,"1,214,788.83"
02-Dec-2020,Tax,"64,932.78",00.00,"1,279,721.61"
02-Dec-2020,Purchase,00.00,"639,860.81","639,860.81"
02-Dec-2020,Interest,"6,678.00",00.00,"646,538.81"
02-Dec-2020,Commission,00.00,"646,538.81",00.00
02-Dec-2020,Transfer,"22,504.10",00.00,"22,504.10"
02-Dec-2020,Cash,"1,962.50",00.00,"24,466.60"
02-Dec-2020,Miscellaneous,00.00,"2,718.51","21,748.09"
02-Dec-2020,ATM,"3,172.00",00.00,"24,920.09"
02-Dec-2020,Tax,48.20,00.00,"24,968.29"
02-Dec-2020,Cash,00.00,"2,774.25","22,194.04"
02-Dec-2020,Bill,270.97,00.00,"22,465.01"
02-Dec-2020,IMPS,00.00,"5,616.25","16,848.76"
02-Dec-2020,Cash,00.00,"4,212.19","12,636.57"
02-Dec-2020,Cash,00.00,"2,106.10","10,530.48"
02-Dec-2020,Miscellaneous,00.00,"1,316.31","9,214.17"
02-Dec-2020,RTGS,"902,890.50",00.00,"912,104.67"
02-Dec-2020,ATM,419.00,00.00,"912,523.67"
02-Dec-2020,Cash,"40,640.00",00.00,"953,163.67"
02-Dec-2020,NEFT,00.00,"238,290.92","714,872.75"
02-Dec-2020,Commission,00.00,"357,436.38","357,436.38"
02-Dec-2020,Transfer,00.00,"44,679.55","312,756.83"
02-Dec-2020,Debit Card,00.00,"62,551.37","250,205.46"
02-Dec-2020,RTGS,00.00,"25,020.55","225,184.91"
02-Dec-2020,Transfer,00.00,"112,592.46","112,592.46"
02-Dec-2020,Cheque,00.00,"28,148.12","84,444.34"
02-Dec-2020,Purchase,"100,271.00",00.00,"184,715.34"
02-Dec-2020,Purchase,32.00,00.00,"184,747.34"
02-Dec-2020,Bill,00.00,"61,582.45","123,164.89"
02-Dec-2020,Purchase,"1,302,139.25",00.00,"1,425,304.14"
02-Dec-2020,ATM,00.00,"712,652.07","712,652.07"
02-Dec-2020,Transfer,00.00,"89,081.51","623,570.56"
02-Dec-2020,Bill,"413,462.50",00.00,"1,037,033.06"
02-Dec-2020,Tax,217.00,00.00,"1,037,250.06"
02-Dec-2020,Cheque,901.72,00.00,"1,038,151.78"
02-Dec-2020,RTGS,00.00,"129,768.97","908,382.81"
02-Dec-2020,Debit Card,"22,737.00",00.00,"931,119.81"
02-Dec-2020,Tax,00.00,"155,186.64","775,933.18"
02-Dec-2020,Purchase,00.00,"775,933.18",00.00
02-Dec-2020,Debit Card,04.90,00.00,04.90
02-Dec-2020,Bill,138.00,00.00,142.90
02-Dec-2020,NEFT,00.00,28.58,114.32
02-Dec-2020,Cash,04.70,00.00,119.02
02-Dec-2020,NEFT,"1,912.00",00.00,"2,031.02"
02-Dec-2020,IMPS,"20,645.10",00.00,"22,676.12"
02-Dec-2020,Tax,00.00,"3,239.45","19,436.67"
02-Dec-2020,Debit Card,43.11,00.00,"19,479.78"
02-Dec-2020,Interest,03.60,00.00,"19,483.38"
02-Dec-2020,NEFT,01.50,00.00,"19,484.88"
02-Dec-2020,Bill,00.00,"9,742.44","9,742.44"
02-Dec-2020,Cash,00.00,"1,391.78","8,350.66"
02-Dec-2020,RTGS,00.00,835.07,"7,515.59"
02-Dec-2020,Debit Card,00.00,"1,252.60","6,262.99"
02-Dec-2020,Tax,00.00,"3,131.50","3,131.50"
02-Dec-2020,RTGS,403.00,00.00,"3,534.50"
02-Dec-2020,Miscellaneous,"661,850.75",00.00,"665,385.25"
02-Dec-2020,IMPS,04.20,00.00,"665,389.45"
02-Dec-2020,Interest,00.00,"166,347.36","499,042.09"
02-Dec-2020,Miscellaneous,00.00,"55,449.12","443,592.97"
02-Dec-2020,Commission,"1,025.00",00.00,"444,617.97"
02-Dec-2020,Miscellaneous,00.00,"148,205.99","296,411.98"
02-Dec-2020,Cash,00.00,"49,402.00","247,009.98"
02-Dec-2020,Transfer,00.00,"49,402.00","197,607.98"
02-Dec-2020,Debit Card,00.00,"32,934.66","164,673.32"
02-Dec-2020,Tax,"65,965.80",00.00,"230,639.12"
02-Dec-2020,Interest,00.00,"115,319.56","115,319.56"
02-Dec-2020,NEFT,06.00,00.00,"115,325.56"
02-Dec-2020,NEFT,"1,186,739.80",00.00,"1,302,065.36"
02-Dec-2020,ATM,"2,400.00",00.00,"1,304,465.36"
02-Dec-2020,Bill,00.00,"217,410.89","1,087,054.47"
02-Dec-2020,Interest,00.00,"108,705.45","978,349.02"
02-Dec-2020,Transfer,"179,469.00",00.00,"1,157,818.02"
02-Dec-2020,Purchase,"11,589.10",00.00,"1,169,407.12"
03-Dec-2020,Debit Card,00.00,"116,940.71","1,052,466.41"
03-Dec-2020,Reversal,225.00,00.00,"1,052,691.41"
03-Dec-2020,ATM,00.00,"131,586.43","921,104.98"
03-Dec-2020,Interest,00.00,"102,345.00","818,759.98"
03-Dec-2020,IMPS,00.00,"204,690.00","614,069.98"
03-Dec-2020,Tax,00.00,"68,230.00","545,839.98"
03-Dec-2020,IMPS,00.00,"90,973.33","454,866.65"
03-Dec-2020,NEFT,02.00,00.00,"454,868.65"
03-Dec-2020,Bill,"1,628.82",00.00,"456,497.47"
03-Dec-2020,RTGS,494.50,00.00,"456,991.97"
03-Dec-2020,Cheque,557.10,00.00,"457,549.07"
03-Dec-2020,Bill,"159,623.00",00.00,"617,172.07"
03-Dec-2020,Transfer,00.00,"61,717.21","555,454.86"
03-Dec-2020,ATM,"27,498.48",00.00,"582,953.34"
03-Dec-2020,Cash,00.00,"145,738.34","437,215.00"
03-Dec-2020,Bill,00.00,"43,721.50","393,493.50"
03-Dec-2020,Cheque,206.70,00.00,"393,700.20"
03-Dec-2020,Cheque,"3,185.58",00.00,"396,885.78"
03-Dec-2020,Bill,"1,310.64",00.00,"398,196.42"
03-Dec-2020,Cheque,00.00,"79,639.28","318,557.14"
03-Dec-2020,Cheque,"3,382.70",00.00,"321,939.84"
03-Dec-2020,Miscellaneous,"191,829.00",00.00,"513,768.84"
03-Dec-2020,RTGS,00.00,"256,884.42","256,884.42"
03-Dec-2020,Cash,00.00,"25,688.44","231,195.98"
03-Dec-2020,Interest,"22,750.00",00.00,"253,945.98"
03-Dec-2020,Reversal,"1,140,000.00",00.00,"1,393,945.98"
03-Dec-2020,Reversal,"9,355.20",00.00,"1,403,301.18"
03-Dec-2020,Interest,"1,945.40",00.00,"1,405,246.58"
03-Dec-2020,RTGS,"1,809.41",00.00,"1,407,055.99"
03-Dec-2020,Interest,00.00,"156,339.55","1,250,716.44"
03-Dec-2020,NEFT,"208,015.80",00.00,"1,458,732.24"
03-Dec-2020,Commission,06.24,00.00,"1,458,738.48"
03-Dec-2020,Cheque,"218,539.00",00.00,"1,677,277.48"
03-Dec-2020,Cash,00.00,"838,638.74","838,638.74"
03-Dec-2020,Debit Card,02.00,00.00,"838,640.74"
03-Dec-2020,IMPS,00.00,"93,182.30","745,458.44"
03-Dec-2020,ATM,00.00,00.00,"745,458.44"
03-Dec-2020,Tax,00.00,"106,494.06","638,964.38"
04-Dec-2020,Bill,60.51,00.00,"639,024.89"
04-Dec-2020,IMPS,00.00,"213,008.30","426,016.59"
04-Dec-2020,Commission,144.00,00.00,"426,160.59"
04-Dec-2020,IMPS,"1,801,356.00",00.00,"2,227,516.59"
04-Dec-2020,Commission,"159,403.00",00.00,"2,386,919.59"
04-Dec-2020,Miscellaneous,14.20,00.00,"2,386,933.79"
05-Dec-2020,Bill,"15,251.66",00.00,"2,402,185.45"
05-Dec-2020,Cheque,00.00,"600,546.36","1,801,639.09"
05-Dec-2020,Bill,"1,511,819.00",00.00,"3,313,458.09"
05-Dec-2020,Bill,00.00,"473,351.16","2,840,106.93"
05-Dec-2020,Commission,00.00,"710,026.73","2,130,080.20"
05-Dec-2020,Tax,"4,073.00",00.00,"2,134,153.20"
05-Dec-2020,Commission,465.18,00.00,"2,134,618.38"
05-Dec-2020,Commission,00.00,"266,827.30","1,867,791.08"
05-Dec-2020,NEFT,"229,699.25",00.00,"2,097,490.33"
05-Dec-2020,Tax,00.00,"233,054.48","1,864,435.85"
05-Dec-2020,Commission,"14,543.00",00.00,"1,878,978.85"
06-Dec-2020,RTGS,"2,312.48",00.00,"1,881,291.33"
06-Dec-2020,IMPS,00.60,00.00,"1,881,291.93"
06-Dec-2020,Tax,00.00,"627,097.31","1,254,194.62"
06-Dec-2020,Transfer,00.00,"179,170.66","1,075,023.96"
06-Dec-2020,RTGS,07.11,00.00,"1,075,031.07"
06-Dec-2020,Cheque,00.00,"107,503.11","967,527.96"
06-Dec-2020,ATM,00.00,"161,254.66","806,273.30"
06-Dec-2020,Tax,00.00,"115,181.90","691,091.40"
06-Dec-2020,ATM,"1,212.98",00.00,"692,304.38"
06-Dec-2020,Reversal,"247,294.00",00.00,"939,598.38"
06-Dec-2020,Commission,"2,296.20",00.00,"941,894.58"
06-Dec-2020,Interest,04.00,00.00,"941,898.58"
06-Dec-2020,Commission,00.00,"313,966.19","627,932.39"
06-Dec-2020,Miscellaneous,00.00,"104,655.40","523,276.99"
06-Dec-2020,Commission,"4,091.00",00.00,"527,367.99"
06-Dec-2020,Debit Card,"585,693.00",00.00,"1,113,060.99"
06-Dec-2020,Debit Card,00.00,"556,530.50","556,530.50"
07-Dec-2020,Transfer,04.48,00.00,"556,534.98"
07-Dec-2020,Commission,00.00,"556,534.98",00.00
07-Dec-2020,Purchase,09.00,00.00,09.00
07-Dec-2020,Commission,"18,636.00",00.00,"18,645.00"
07-Dec-2020,IMPS,65.00,00.00,"18,710.00"
07-Dec-2020,Reversal,"3,891.00",00.00,"22,601.00"
07-Dec-2020,Cash,00.00,"7,533.67","15,067.33"
07-Dec-2020,Transfer,00.00,"2,152.48","12,914.85"
07-Dec-2020,Commission,00.00,"1,434.98","11,479.87"
07-Dec-2020,Bill,"7,331.00",00.00,"18,810.87"
07-Dec-2020,Debit Card,83.00,00.00,"18,893.87"
07-Dec-2020,Commission,00.00,"1,889.39","17,004.48"
07-Dec-2020,Commission,"1,198.43",00.00,"18,202.91"
07-Dec-2020,Transfer,03.70,00.00,"18,206.61"
07-Dec-2020,Interest,00.00,"18,206.61",00.00
07-Dec-2020,Tax,03.00,00.00,03.00
07-Dec-2020,IMPS,53.25,00.00,56.25
07-Dec-2020,RTGS,00.00,08.04,48.21
07-Dec-2020,RTGS,35.00,00.00,83.21
07-Dec-2020,NEFT,00.00,27.74,55.47
07-Dec-2020,Debit Card,"3,139.00",00.00,"3,194.47"
07-Dec-2020,Transfer,"3,349.00",00.00,"6,543.47"
07-Dec-2020,Miscellaneous,"31,381.80",00.00,"37,925.27"
08-Dec-2020,Cash,00.00,"5,417.90","32,507.37"
08-Dec-2020,ATM,45.00,00.00,"32,552.37"
08-Dec-2020,Reversal,02.62,00.00,"32,554.99"
08-Dec-2020,Miscellaneous,00.00,"5,425.83","27,129.16"
08-Dec-2020,Transfer,"1,617,575.50",00.00,"1,644,704.66"
08-Dec-2020,Cash,35.80,00.00,"1,644,740.46"
08-Dec-2020,Transfer,00.00,"274,123.41","1,370,617.05"
08-Dec-2020,Interest,172.40,00.00,"1,370,789.45"
08-Dec-2020,RTGS,00.00,"228,464.91","1,142,324.54"
08-Dec-2020,Transfer,00.00,"114,232.45","1,028,092.09"
08-Dec-2020,Purchase,00.00,"257,023.02","771,069.07"
08-Dec-2020,Miscellaneous,00.00,"128,511.51","642,557.56"
08-Dec-2020,Cheque,00.00,"64,255.76","578,301.80"
08-Dec-2020,Miscellaneous,00.00,"57,830.18","520,471.62"
08-Dec-2020,IMPS,"2,084.08",00.00,"522,555.70"
08-Dec-2020,Cash,00.00,"65,319.46","457,236.24"
08-Dec-2020,Bill,04.00,00.00,"457,240.24"
08-Dec-2020,Tax,327.00,00.00,"457,567.24"
08-Dec-2020,RTGS,00.00,"152,522.41","305,044.83"
08-Dec-2020,NEFT,"451,725.80",00.00,"756,770.63"
08-Dec-2020,Commission,00.00,"108,110.09","648,660.54"
08-Dec-2020,IMPS,00.00,"129,732.11","518,928.43"
08-Dec-2020,Tax,00.00,"74,132.63","444,795.80"
08-Dec-2020,ATM,"3,056.00",00.00,"447,851.80"
08-Dec-2020,Commission,00.00,"74,641.97","373,209.83"
08-Dec-2020,RTGS,"28,950.80",00.00,"402,160.63"
08-Dec-2020,Reversal,00.00,"67,026.77","335,133.86"
08-Dec-2020,Transfer,00.00,"55,855.64","279,278.22"
08-Dec-2020,Interest,00.00,"39,896.89","239,381.33"
08-Dec-2020,Cash,"2,969.80",00.00,"242,351.13"
08-Dec-2020,Commission,"1,504.04",00.00,"243,855.17"
08-Dec-2020,Reversal,00.00,"27,095.02","216,760.15"
08-Dec-2020,Debit Card,00.00,"30,965.74","185,794.41"
08-Dec-2020,Commission,00.00,"23,224.30","162,570.11"
08-Dec-2020,NEFT,"7,608.50",00.00,"170,178.61"
08-Dec-2020,NEFT,00.00,"18,908.73","151,269.88"
08-Dec-2020,Bill,02.14,00.00,"151,272.02"
08-Dec-2020,ATM,00.00,"15,127.20","136,144.82"
08-Dec-2020,Reversal,"257,481.00",00.00,"393,625.82"
08-Dec-2020,ATM,444.00,00.00,"394,069.82"
08-Dec-2020,Cheque,10.23,00.00,"394,080.05"
08-Dec-2020,RTGS,19.47,00.00,"394,099.52"
08-Dec-2020,IMPS,03.92,00.00,"394,103.44"
09-Dec-2020,Interest,00.00,"78,820.69","315,282.75"
09-Dec-2020,RTGS,"35,221.50",00.00,"350,504.25"
09-Dec-2020,Debit Card,118.59,00.00,"350,622.84"
09-Dec-2020,ATM,"24,136.00",00.00,"374,758.84"
09-Dec-2020,RTGS,00.00,"37,475.88","337,282.96"
09-Dec-2020,ATM,144.00,00.00,"337,426.96"
09-Dec-2020,NEFT,"18,005.63",00.00,"355,432.59"
09-Dec-2020,Cheque,00.00,"44,429.07","311,003.52"
09-Dec-2020,Cheque,00.00,"311,003.52",00.00
09-Dec-2020,Tax,"19,702.68",00.00,"19,702.68"
09-Dec-2020,Tax,774.00,00.00,"20,476.68"
09-Dec-2020,Cash,00.00,"6,825.56","13,651.12"
09-Dec-2020,Reversal,00.00,"4,550.37","9,100.75"
09-Dec-2020,Purchase,"84,901.00",00.00,"94,001.75"
09-Dec-2020,RTGS,"21,605.00",00.00,"115,606.75"
09-Dec-2020,Interest,"19,426.00",00.00,"135,032.75"
09-Dec-2020,NEFT,00.00,"22,505.46","112,527.29"
09-Dec-2020,Tax,01.02,00.00,"112,528.31"
09-Dec-2020,Tax,280.57,00.00,"112,808.88"
09-Dec-2020,Cash,491.87,00.00,"113,300.75"
09-Dec-2020,ATM,04.72,00.00,"113,305.47"
09-Dec-2020,ATM,07.10,00.00,"113,312.57"
09-Dec-2020,Purchase,00.20,00.00,"113,312.77"
09-Dec-2020,Commission,"6,431.00",00.00,"119,743.77"
09-Dec-2020,Tax,00.00,"29,935.94","89,807.83"
09-Dec-2020,IMPS,"14,725.40",00.00,"104,533.23"
09-Dec-2020,ATM,00.00,"26,133.31","78,399.92"
09-Dec-2020,ATM,208.35,00.00,"78,608.27"
09-Dec-2020,NEFT,"2,549.07",00.00,"81,157.34"
09-Dec-2020,Tax,00.00,"9,017.48","72,139.86"
09-Dec-2020,ATM,02.00,00.00,"72,141.86"
09-Dec-2020,Miscellaneous,00.00,"36,070.93","36,070.93"
09-Dec-2020,Interest,"21,959.00",00.00,"58,029.93"
09-Dec-2020,Tax,00.00,"11,605.99","46,423.94"
09-Dec-2020,Tax,00.00,"5,802.99","40,620.95"
09-Dec-2020,ATM,"100,474.88",00.00,"141,095.83"
09-Dec-2020,NEFT,238.10,00.00,"141,333.93"
09-Dec-2020,RTGS,00.00,"47,111.31","94,222.62"
09-Dec-2020,NEFT,00.00,"31,407.54","62,815.08"
09-Dec-2020,ATM,00.00,"12,563.02","50,252.06"
09-Dec-2020,ATM,00.00,"12,563.02","37,689.04"
09-Dec-2020,Transfer,00.00,"5,384.15","32,304.89"
09-Dec-2020,Purchase,206.00,00.00,"32,510.89"
09-Dec-2020,Transfer,00.00,"3,251.09","29,259.80"
09-Dec-2020,Purchase,"116,102.10",00.00,"145,361.90"
09-Dec-2020,Tax,00.00,"24,226.98","121,134.92"
09-Dec-2020,Debit Card,117.10,00.00,"121,252.02"
09-Dec-2020,Commission,00.00,"17,321.72","103,930.30"
09-Dec-2020,Debit Card,02.20,00.00,"103,932.50"
09-Dec-2020,Reversal,00.00,"51,966.25","51,966.25"
09-Dec-2020,Tax,00.00,"5,196.63","46,769.62"
09-Dec-2020,RTGS,00.00,"11,692.41","35,077.22"
09-Dec-2020,Tax,"272,630.75",00.00,"307,707.97"
